"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-10",,"0.00","0.0","0.0","62","33","34",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-11",,"0.03","0.2","0.0","45","32","36",,"    1",,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-12",,"0.03","0.0","0.0","57","36","54",,"    1",,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-13",,"0.18","0.0","0.0","63","37","38",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-14",,"0.23","0.3","0.0","58","33","33",,"    1",,"    1",,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-15",,"0.46","0.2","0.0","38","32","35",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-16",,"0.00","0.0","0.0","55","32","42",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-17",,"0.02","0.0","0.0","68","42","44",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-18",,"0.06","0.0","0.0","60","44","58",,"    1",,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-19",,"0.69","0.0","0.0","66","41","41",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-20",,"0.02","0.0","0.0","44","39","39",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-21",,"0.97","0.0","0.0","43","39","39",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-22",,"0.00","0.0","0.0","69","39","42",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-23",,"0.04","0.0","0.0","73","42","59",,,"    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-24",,"0.00","0.0","0.0","68","33","35",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-25",,"0.00","0.0","0.0","64","35","48",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-26",,"1.39","0.0","0.0","60","47","49",,"    1",,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-27",,"0.01","0.0","0.0","63","37","37",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-28",,"0.41","0.1","0.0","53","35","35",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-29",,"0.00","0.0","0.0","58","35","40",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-30",,"0.39","0.0","0.0","45","36","41",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-01",,"1.27","0.0","0.0","51","41","45",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-02",,"0.00","0.0","0.0","69","45","49",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-03",,"0.19","0.0","0.0","60","47","47",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-04",,"0.02","0.0","0.0","53","46","46",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-05",,"0.00","0.0","0.0","64","36","38",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-06",,"0.00","0.0","0.0","73","38","46",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-07",,"0.25","0.0","0.0","75","42","42",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-08",,"0.06","0.0","0.0","52","40","42",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-09",,"0.00","0.0","0.0","61","42","52",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-10",,"0.06","0.0","0.0","75","50","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-11",,"0.00","0.0","0.0","59","35","40",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-12",,"0.03","0.0","0.0","57","40","46",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-13",,"0.09","0.0","0.0","54","43","44",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-14",,"0.01","0.0","0.0","56","33","37",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-15",,"0.00","0.0","0.0","69","37","43",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-16",,"0.00","0.0","0.0","74","43","46",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-17",,"0.00","0.0","0.0","76","46","63",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-18",,"0.36","0.0","0.0","69","47","47",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-19",,"0.02","0.0","0.0","74","47","57",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-20",,"0.45","0.0","0.0","77","54","54",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-21",,"0.00","0.0","0.0","56","36","42",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-22",,"0.00","0.0","0.0","63","42","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-23",,"0.39","0.0","0.0","72","53","63",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-24",,"0.01","0.0","0.0","79","48","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-25",,"0.00","0.0","0.0","70","52","60",,,"    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-26",,"0.07","0.0","0.0","85","60","64",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-27",,"0.03","0.0","0.0","72","48","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-28",,"0.19","0.0","0.0","77","53","63",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-29",,"0.15","0.0","0.0","81","56","58",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-30",,"0.02","0.0","0.0","73","57","60",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-05-31",,"0.45","0.0","0.0","71","52","55",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-01",,"0.00","0.0","0.0","82","55","65",,"    1","    1",,"    1",,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-02",,"1.39","0.0","0.0","77","57","57",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-03",,"0.00","0.0","0.0","71","41","45",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-04",,"0.00","0.0","0.0","68","44","48",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-05",,"0.12","0.0","0.0","73","48","63",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-06",,"0.08","0.0","0.0","82","58","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-07",,"0.00","0.0","0.0","75","51","57",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-08",,"0.00","0.0","0.0","81","50","59",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-09",,"0.00","0.0","0.0","83","59","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-10",,"1.35","0.0","0.0","75","65","66",,"    1",,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-11",,"0.20","0.0","0.0","71","44","49",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-12",,"0.00","0.0","0.0","78","48","54",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-13",,"0.94","0.0","0.0","78","54","55",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-14",,"0.14","0.0","0.0","63","46","49",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-15",,"0.00","0.0","0.0","74","49","62",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-16",,"0.02","0.0","0.0","70","57","57",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-17",,"0.55","0.0","0.0","64","56","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-18",,"0.00","0.0","0.0","71","55","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-19",,"0.00","0.0","0.0","80","57","61",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-20",,"0.03","0.0","0.0","83","61","63",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-21",,"0.65","0.0","0.0","64","51","57",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-22",,"0.00","0.0","0.0","78","49","54",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-23",,"0.00","0.0","0.0","80","48","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-24",,"0.06","0.0","0.0","82","52","68",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-25",,"0.05","0.0","0.0","80","61","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-26",,"0.00","0.0","0.0","83","63","66",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-27",,"0.02","0.0","0.0","86","63","65",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-28",,"0.00","0.0","0.0","88","63","67",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-29",,"0.02","0.0","0.0","90","67","74",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-06-30",,"0.00","0.0","0.0","88","63","70",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-01",,"0.00","0.0","0.0","84","59","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-02",,"0.00","0.0","0.0","91","63","73",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-03",,"0.11","0.0","0.0","91","69","71",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-04",,"0.00","0.0","0.0","87","64","68",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-05",,"0.49","0.0","0.0","89","68","70",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-06",,"0.08","0.0","0.0","92","70","73",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-07",,"0.41","0.0","0.0","88","64","65",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-08",,"0.00","0.0","0.0","83","55","58",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-09",,"0.00","0.0","0.0","82","54","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-10",,"0.00","0.0","0.0","85","56","61",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-11",,"0.00","0.0","0.0","91","61","71",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-12",,"0.00","0.0","0.0","84","55","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-13",,"0.00","0.0","0.0","80","58","61",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-14",,"0.00","0.0","0.0","89","61","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-15",,"0.00","0.0","0.0","84","57","61",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-16",,"0.00","0.0","0.0","93","61","71",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-17",,"4.08","0.0","0.0","85","71","72",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-18",,"0.02","0.0","0.0","88","64","66",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-19",,"0.05","0.0","0.0","87","66","77",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-20",,"0.61","0.0","0.0","91","72","75",,,"    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-21",,"0.11","0.0","0.0","94","69","70",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-22",,"0.23","0.0","0.0","84","62","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-23",,"0.00","0.0","0.0","75","53","57",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-24",,"0.06","0.0","0.0","79","54","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-25",,"0.00","0.0","0.0","78","56","60",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-26",,"0.00","0.0","0.0","82","59","60",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-27",,"0.00","0.0","0.0","85","60","64",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-28",,"0.00","0.0","0.0","85","64","70",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-29",,"0.00","0.0","0.0","88","67","69",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-30",,"0.33","0.0","0.0","87","66","67",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-07-31",,"0.00","0.0","0.0","85","62","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-01",,"0.00","0.0","0.0","80","55","58",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-02",,"0.00","0.0","0.0","80","51","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-03",,"0.00","0.0","0.0","82","53","55",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-04",,"0.00","0.0","0.0","85","55","63",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-05",,"0.00","0.0","0.0","87","62","64",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-06",,"0.00","0.0","0.0","87","64","68",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-07",,"0.16","0.0","0.0","79","64","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-08",,"0.00","0.0","0.0","84","63","67",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-09",,"0.00","0.0","0.0","82","55","57",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-10",,"0.00","0.0","0.0","80","54","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-11",,"0.00","0.0","0.0","81","55","57",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-12",,"0.00","0.0","0.0","85","57","68",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-13",,"0.02","0.0","0.0","87","68","70",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-14",,"0.00","0.0","0.0","85","57","61",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-15",,"0.00","0.0","0.0","85","61","64",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-16",,"0.02","0.0","0.0","83","61","62",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-17",,"0.08","0.0","0.0","82","62","65",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-18",,"0.00","0.0","0.0","85","65","67",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-19",,"0.45","0.0","0.0","85","64","67",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-20",,"0.00","0.0","0.0","86","66","67",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-21",,"0.02","0.0","0.0","87","67","68",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-22",,"0.00","0.0","0.0","87","64","64",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-23",,"0.00","0.0","0.0","77","50","50",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-24",,"0.00","0.0","0.0","75","48","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-25",,"0.00","0.0","0.0","76","50","58",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-26",,"0.00","0.0","0.0","79","54","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-27",,"0.95","0.0","0.0","76","56","69",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-28",,"0.00","0.0","0.0","81","56","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-29",,"0.00","0.0","0.0","76","55","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-30",,"0.08","0.0","0.0","81","55","62",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-08-31",,"0.00","0.0","0.0","76","49","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-01",,"0.00","0.0","0.0","76","50","59",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-02",,"0.21","0.0","0.0","69","58","59",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-03",,"0.03","0.0","0.0","82","59","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-04",,"0.31","0.0","0.0","77","60","61",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-05",,"0.00","0.0","0.0","71","51","54",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-06",,"0.00","0.0","0.0","74","52","54",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-07",,"0.00","0.0","0.0","72","54","61",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-08",,"0.00","0.0","0.0","75","55","57",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-09",,"0.00","0.0","0.0","69","55","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-10",,"0.00","0.0","0.0","73","55","58",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-11",,"0.00","0.0","0.0","87","58","67",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-12",,"1.32","0.0","0.0","86","67","68",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-13",,"0.04","0.0","0.0","72","62","64",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-14",,"0.21","0.0","0.0","85","54","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-15",,"0.00","0.0","0.0","76","54","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-16",,"0.10","0.0","0.0","75","58","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-17",,"0.00","0.0","0.0","79","60","61",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-18",,"0.00","0.0","0.0","77","53","54",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-19",,"0.00","0.0","0.0","80","53","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-20",,"0.00","0.0","0.0","80","53","57",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-21",,"0.00","0.0","0.0","86","57","63",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-22",,"0.08","0.0","0.0","85","63","67",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-23",,"0.05","0.0","0.0","86","66","67",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-24",,"0.00","0.0","0.0","74","52","54",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-25",,"0.00","0.0","0.0","77","54","56",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-26",,"0.02","0.0","0.0","76","56","59",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-27",,"0.00","0.0","0.0","70","43","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-28",,"0.86","0.0","0.0","75","52","63",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-29",,"0.03","0.0","0.0","69","52","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-09-30",,"0.43","0.0","0.0","60","53","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-01",,"0.11","0.0","0.0","79","56","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-02",,"0.00","0.0","0.0","86","65","67",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-03",,"1.05","0.0","0.0","72","53","57",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-04",,"0.03","0.0","0.0","69","49","51",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-05",,"0.00","0.0","0.0","58","44","44",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-06",,"0.04","0.0","0.0","63","43","56",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-07",,"0.04","0.0","0.0","68","47","47",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-08",,"0.00","0.0","0.0","71","39","39",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-09",,"0.00","0.0","0.0","71","39","42",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-10",,"0.00","0.0","0.0","71","42","51",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-11",,"0.00","0.0","0.0","73","51","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-12",,"0.48","0.0","0.0","65","35","37",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-13",,"0.00","0.0","0.0","51","37","39",,,,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-10-14",,"0.00","0.0","0.0","62","39","42",,"    1",,,,,
